Date,Product,Region,Sales,Temperature,Rainfall,Holiday,Holiday_Name,Inventory,TransportTime,Urban
2023-03-19,Coconuts,Florida,302.88,25.8,8.0,0,None,167.27,2,1
2023-03-26,Tomatoes,California,628.2,29.0,0.0,0,None,743.72,3,0
2023-03-26,Tomatoes,Florida,537.34,22.2,8.6,0,None,546.81,2,1
2023-03-26,Avocados,California,467.37,28.5,0.2,0,None,495.58,1,1
2023-03-26,Avocados,Florida,304.65,26.3,13.2,0,None,410.1,2,1
2023-03-26,Bananas,California,457.94,19.8,14.0,0,None,453.28,1,1
2023-03-26,Bananas,Florida,570.72,28.0,16.3,0,None,752.84,4,1
2023-03-26,Eggs,California,581.51,20.9,5.7,0,None,462.67,3,0
2023-03-26,Eggs,Florida,617.53,29.2,15.3,0,None,551.29,4,0
2023-03-26,Corn,California,383.25,24.5,9.9,0,None,293.66,1,1
2023-03-26,Corn,Florida,476.0,21.1,13.1,0,None,590.61,4,1
2023-03-26,Coconuts,California,207.01,26.1,9.0,0,None,258.29,3,1
2023-03-26,Coconuts,Florida,349.53,27.1,0.0,0,None,517.27,4,1
2023-04-02,Tomatoes,California,577.61,24.7,14.5,1,Easter,585.25,1,1
2023-04-02,Tomatoes,Florida,506.59,32.7,11.1,1,Easter,518.08,4,1
2023-04-02,Avocados,California,469.02,26.2,1.2,1,Easter,614.99,1,1
2023-04-02,Avocados,Florida,326.25,30.7,0.0,1,Easter,425.02,4,1
2023-04-02,Bananas,California,562.59,18.9,5.8,1,Easter,808.87,3,0
2023-04-02,Bananas,Florida,639.54,34.3,5.7,1,Easter,892.2,2,0
2023-04-02,Eggs,California,947.56,29.9,6.9,1,Easter,710.67,1,1
2023-04-02,Eggs,Florida,933.74,24.6,18.2,1,Easter,1014.72,4,1
2023-04-02,Corn,California,371.85,18.9,0.0,1,Easter,259.69,1,1
2023-04-02,Corn,Florida,585.12,29.3,0.0,1,Easter,538.24,3,1
2023-04-02,Coconuts,California,246.48,18.2,4.0,1,Easter,156.46,1,1
2023-04-02,Coconuts,Florida,446.7,31.2,0.0,1,Easter,317.37,2,1
2023-04-09,Tomatoes,California,668.57,24.4,11.3,1,Easter,580.7,3,0
2023-04-09,Tomatoes,Florida,555.78,27.2,12.8,1,Easter,428.49,2,1
2023-04-09,Avocados,California,486.68,24.8,8.0,1,Easter,536.01,1,1
2023-04-09,Avocados,Florida,402.37,28.8,23.8,1,Easter,203.51,2,1
2023-04-09,Bananas,California,566.09,23.7,2.7,1,Easter,844.49,1,1
2023-04-09,Bananas,Florida,767.94,30.1,28.3,1,Easter,1110.16,4,1
2023-04-09,Eggs,California,943.6,28.2,0.0,1,Easter,1133.09,2,0
2023-04-09,Eggs,Florida,932.85,30.5,11.7,1,Easter,1345.16,2,1
2023-04-09,Corn,California,449.0,30.1,2.5,1,Easter,335.38,2,1
2023-04-09,Corn,Florida,437.5,28.5,1.7,1,Easter,451.55,3,1
2023-04-09,Coconuts,California,338.34,25.7,0.0,1,Easter,209.89,3,1
2023-04-09,Coconuts,Florida,335.48,27.7,17.8,1,Easter,414.15,4,1
2023-04-16,Tomatoes,California,564.61,28.3,4.0,1,Easter,290.66,2,1
2023-04-16,Tomatoes,Florida,482.54,27.7,29.1,1,Easter,682.73,2,1
2023-04-16,Avocados,California,486.52,21.9,5.8,1,Easter,364.17,1,0
2023-04-16,Avocados,Florida,337.39,24.4,2.5,1,Easter,225.74,2,1
2023-04-16,Bananas,California,648.48,22.6,0.0,1,Easter,440.1,1,1
2023-04-16,Bananas,Florida,615.1,24.7,0.5,1,Easter,397.37,3,1
2023-04-16,Eggs,California,989.56,27.2,0.0,1,Easter,1481.05,1,1
2023-04-16,Eggs,Florida,981.85,29.2,14.7,1,Easter,1408.76,2,0
2023-04-16,Corn,California,455.6,26.1,0.0,1,Easter,461.07,2,1
2023-04-16,Corn,Florida,515.45,23.2,31.0,1,Easter,602.3,2,0
2023-04-16,Coconuts,California,209.76,23.5,11.2,1,Easter,210.84,1,1
2023-04-16,Coconuts,Florida,355.68,27.8,26.1,1,Easter,491.08,4,1
2023-04-23,Tomatoes,California,607.19,20.8,0.8,0,None,640.75,1,1
2023-04-23,Tomatoes,Florida,611.23,23.9,3.1,0,None,682.26,3,0
2023-04-23,Avocados,California,484.64,24.5,0.0,0,None,681.6,3,0
2023-04-23,Avocados,Florida,296.95,23.9,5.4,0,None,336.35,2,1
2023-04-23,Bananas,California,543.87,28.6,8.8,0,None,528.7,3,1
2023-04-23,Bananas,Florida,687.82,28.9,19.5,0,None,932.88,4,1
2023-04-23,Eggs,California,637.98,25.6,3.7,0,None,864.04,1,1
2023-04-23,Eggs,Florida,654.88,28.1,0.6,0,None,791.94,4,0
2023-04-23,Corn,California,384.32,26.9,0.2,0,None,435.32,2,1
2023-04-23,Corn,Florida,642.48,30.2,0.0,0,None,584.3,3,1
2023-04-23,Coconuts,California,206.09,25.1,6.2,0,None,240.05,2,1
2023-04-23,Coconuts,Florida,370.68,30.1,1.4,0,None,325.47,2,0
2023-04-30,Tomatoes,California,600.96,24.8,0.0,0,None,408.87,3,1
2023-04-30,Tomatoes,Florida,576.2,24.9,5.7,0,None,522.71,3,1
2023-04-30,Avocados,California,524.19,22.6,6.8,0,None,289.69,1,1
2023-04-30,Avocados,Florida,338.52,25.2,10.3,0,None,371.75,3,1
2023-04-30,Bananas,California,660.64,24.5,16.6,0,None,595.67,2,1
2023-04-30,Bananas,Florida,751.79,25.5,11.8,0,None,581.38,4,1
2023-04-30,Eggs,California,668.37,19.7,1.2,0,None,433.56,2,1
2023-04-30,Eggs,Florida,668.27,26.5,12.6,0,None,983.8,2,1
2023-04-30,Corn,California,365.45,21.0,16.1,0,None,236.22,3,1
2023-04-30,Corn,Florida,519.41,28.2,5.6,0,None,688.31,4,1
2023-04-30,Coconuts,California,272.43,21.1,12.4,0,None,396.29,3,0
2023-04-30,Coconuts,Florida,367.42,29.9,5.7,0,None,300.12,2,1
2023-05-07,Tomatoes,California,647.41,25.0,3.1,0,None,396.37,2,1
2023-05-07,Tomatoes,Florida,533.3,26.0,14.1,0,None,310.57,3,1
2023-05-07,Avocados,California,509.43,21.8,2.9,0,None,432.24,2,0
2023-05-07,Avocados,Florida,360.07,32.9,27.3,0,None,255.57,4,0
2023-05-07,Bananas,California,621.75,19.6,7.9,0,None,888.49,1,0
2023-05-07,Bananas,Florida,777.33,27.6,6.3,0,None,436.58,4,1
2023-05-07,Eggs,California,666.4,22.7,0.0,0,None,646.03,2,1
2023-05-07,Eggs,Florida,673.94,22.4,1.8,0,None,748.34,4,0
2023-05-07,Corn,California,384.85,20.0,7.9,0,None,258.77,1,0
2023-05-07,Corn,Florida,564.53,30.3,7.3,0,None,518.45,4,1
2023-05-07,Coconuts,California,264.49,29.1,2.5,0,None,340.28,2,1
2023-05-07,Coconuts,Florida,340.77,27.2,6.2,0,None,495.63,4,0
2023-05-14,Tomatoes,California,596.61,20.5,0.0,0,None,600.87,2,1
2023-05-14,Tomatoes,Florida,592.5,28.0,31.1,0,None,520.9,3,1
2023-05-14,Avocados,California,518.66,26.7,4.5,0,None,312.44,2,1
2023-05-14,Avocados,Florida,407.07,23.8,25.4,0,None,493.78,4,0
2023-05-14,Bananas,California,640.91,18.6,4.5,0,None,548.37,1,1
2023-05-14,Bananas,Florida,607.54,28.1,6.0,0,None,544.89,2,1
2023-05-14,Eggs,California,667.14,26.4,2.9,0,None,660.62,1,0
2023-05-14,Eggs,Florida,686.87,26.9,25.5,0,None,484.5,3,0
2023-05-14,Corn,California,320.84,21.3,8.5,0,None,433.22,1,1
2023-05-14,Corn,Florida,569.28,27.3,14.2,0,None,393.06,2,1
2023-05-14,Coconuts,California,260.86,23.6,11.9,0,None,339.89,2,1
2023-05-14,Coconuts,Florida,304.93,28.4,20.5,0,None,242.37,2,1
2023-05-21,Tomatoes,California,656.49,22.3,6.6,0,None,657.17,2,1
2023-05-21,Tomatoes,Florida,528.03,22.9,12.8,0,None,483.86,4,1
2023-05-21,Avocados,California,463.7,24.5,2.7,0,None,347.45,2,1
2023-05-21,Avocados,Florida,337.2,26.0,19.4,0,None,472.79,4,1
2023-05-21,Bananas,California,634.8,27.2,2.4,0,None,342.32,2,1
2023-05-21,Bananas,Florida,628.73,26.3,6.3,0,None,678.35,3,0
2023-05-21,Eggs,California,726.4,22.1,1.2,0,None,652.41,2,0
2023-05-21,Eggs,Florida,659.99,26.7,4.8,0,None,547.08,4,0
2023-05-21,Corn,California,324.67,20.3,3.9,0,None,376.56,3,0
2023-05-21,Corn,Florida,560.41,31.2,0.0,0,None,409.62,4,1
2023-05-21,Coconuts,California,251.99,25.2,10.2,0,None,327.6,1,1
2023-05-21,Coconuts,Florida,344.65,26.7,23.7,0,None,220.89,3,0
2023-05-28,Tomatoes,California,612.84,20.6,6.1,0,None,438.24,3,1
2023-05-28,Tomatoes,Florida,365.59,29.1,20.8,0,None,351.81,3,0
2023-05-28,Avocados,California,483.11,21.3,10.4,0,None,519.48,3,0
2023-05-28,Avocados,Florida,275.82,30.8,11.6,0,None,343.74,3,0
2023-05-28,Bananas,California,761.01,23.4,14.1,0,None,704.08,3,1
2023-05-28,Bananas,Florida,648.63,28.9,2.1,0,None,838.33,4,1
2023-05-28,Eggs,California,634.61,26.6,9.1,0,None,942.56,3,1
2023-05-28,Eggs,Florida,717.63,28.5,14.6,0,None,464.23,4,0
2023-05-28,Corn,California,420.87,23.8,13.7,0,None,625.42,3,1
2023-05-28,Corn,Florida,606.04,24.6,21.1,0,None,415.26,4,1
2023-05-28,Coconuts,California,172.23,23.1,6.7,0,None,104.47,1,1
2023-05-28,Coconuts,Florida,360.17,27.4,14.9,0,None,375.43,2,1
2023-06-04,Tomatoes,California,648.85,17.9,6.0,0,None,496.08,2,0
2023-06-04,Tomatoes,Florida,540.87,23.3,10.0,0,None,398.58,2,1
2023-06-04,Avocados,California,520.54,19.9,14.8,0,None,644.84,2,1
2023-06-04,Avocados,Florida,361.43,25.3,14.7,0,None,210.78,3,0
2023-06-04,Bananas,California,509.38,22.4,14.3,0,None,694.22,2,1
2023-06-04,Bananas,Florida,731.15,30.3,13.7,0,None,713.39,2,0
2023-06-04,Eggs,California,648.36,27.5,11.8,0,None,850.01,3,0
2023-06-04,Eggs,Florida,650.33,29.5,10.6,0,None,767.78,2,0
2023-06-04,Corn,California,440.83,20.1,8.0,0,None,544.83,2,0
2023-06-04,Corn,Florida,616.1,23.4,13.7,0,None,653.4,2,1
2023-06-04,Coconuts,California,171.11,18.6,17.3,0,None,252.95,3,1
2023-06-04,Coconuts,Florida,397.83,21.8,10.8,0,None,561.26,4,1
2023-06-11,Tomatoes,California,553.25,22.1,10.5,0,None,325.83,1,1
2023-06-11,Tomatoes,Florida,466.64,27.6,23.5,0,None,501.44,3,1
2023-06-11,Avocados,California,462.47,26.0,4.1,0,None,486.75,1,1
2023-06-11,Avocados,Florida,321.22,27.8,21.4,0,None,471.85,2,1
2023-06-11,Bananas,California,608.67,21.1,9.2,0,None,862.7,2,0
2023-06-11,Bananas,Florida,604.44,26.1,22.2,0,None,652.69,4,0
2023-06-11,Eggs,California,685.95,19.3,11.7,0,None,427.02,1,1
2023-06-11,Eggs,Florida,677.08,24.6,20.6,0,None,706.35,2,1
2023-06-11,Corn,California,457.69,28.7,7.6,0,None,686.31,1,0
2023-06-11,Corn,Florida,532.18,27.4,0.0,0,None,788.47,3,1
2023-06-11,Coconuts,California,204.55,20.8,18.2,0,None,281.15,1,1
2023-06-11,Coconuts,Florida,358.63,25.0,6.3,0,None,227.66,3,1
2023-06-18,Tomatoes,California,657.61,12.7,3.7,0,None,494.07,3,0
2023-06-18,Tomatoes,Florida,602.2,27.2,27.4,0,None,442.04,2,0
2023-06-18,Avocados,California,508.47,22.4,12.0,0,None,344.53,2,1
2023-06-18,Avocados,Florida,397.43,21.0,13.3,0,None,391.6,2,1
2023-06-18,Bananas,California,550.07,22.1,17.8,0,None,516.47,1,0
2023-06-18,Bananas,Florida,719.03,19.3,22.0,0,None,570.47,3,1
2023-06-18,Eggs,California,697.99,21.5,13.4,0,None,931.84,2,0
2023-06-18,Eggs,Florida,679.0,24.6,21.5,0,None,486.94,4,0
2023-06-18,Corn,California,442.87,20.7,6.2,0,None,559.32,2,0
2023-06-18,Corn,Florida,559.01,24.3,21.1,0,None,560.8,4,1
2023-06-18,Coconuts,California,154.61,26.2,9.3,0,None,193.15,3,0
2023-06-18,Coconuts,Florida,378.24,25.9,23.4,0,None,443.39,2,1
2023-06-25,Tomatoes,California,618.18,21.4,6.1,0,None,785.08,1,1
2023-06-25,Tomatoes,Florida,461.66,25.4,1.7,0,None,583.58,4,1
2023-06-25,Avocados,California,466.81,20.4,13.4,0,None,646.48,3,0
2023-06-25,Avocados,Florida,341.26,26.6,0.0,0,None,333.45,2,1
2023-06-25,Bananas,California,702.93,21.4,10.7,0,None,845.47,1,1
2023-06-25,Bananas,Florida,602.26,27.8,24.7,0,None,604.42,4,0
2023-06-25,Eggs,California,671.85,18.7,9.7,0,None,761.22,3,1
2023-06-25,Eggs,Florida,646.81,24.7,19.8,0,None,683.65,4,0
2023-06-25,Corn,California,398.04,25.0,9.6,0,None,224.13,2,1
2023-06-25,Corn,Florida,551.7,22.8,12.0,0,None,481.08,2,0
2023-06-25,Coconuts,California,216.33,22.0,4.9,0,None,166.31,2,0
2023-06-25,Coconuts,Florida,318.83,25.0,17.0,0,None,267.1,3,1
2023-07-02,Tomatoes,California,805.89,13.9,15.5,1,Independence Day,775.66,1,1
2023-07-02,Tomatoes,Florida,721.39,23.8,36.4,1,Independence Day,428.68,4,1
2023-07-02,Avocados,California,592.32,20.6,5.6,1,Independence Day,415.07,1,1
2023-07-02,Avocados,Florida,479.41,23.9,6.9,1,Independence Day,539.44,3,1
2023-07-02,Bananas,California,678.74,20.2,14.0,1,Independence Day,609.23,1,1
2023-07-02,Bananas,Florida,775.09,24.4,19.0,1,Independence Day,759.79,4,1
2023-07-02,Eggs,California,1013.11,19.8,8.1,1,Independence Day,738.67,3,0
2023-07-02,Eggs,Florida,1056.86,24.6,29.8,1,Independence Day,1179.57,4,1
2023-07-02,Corn,California,453.14,17.1,0.0,1,Independence Day,461.7,3,1
2023-07-02,Corn,Florida,706.74,16.3,9.2,1,Independence Day,961.42,4,0
2023-07-02,Coconuts,California,324.07,16.7,14.6,1,Independence Day,314.51,1,1
2023-07-02,Coconuts,Florida,457.7,23.7,40.0,1,Independence Day,617.5,4,1
2023-07-09,Tomatoes,California,857.09,20.1,10.2,1,Independence Day,1065.9,1,0
2023-07-09,Tomatoes,Florida,588.1,21.6,11.3,1,Independence Day,600.61,4,1
2023-07-09,Avocados,California,553.68,22.8,17.2,1,Independence Day,541.55,3,0
2023-07-09,Avocados,Florida,423.34,25.5,21.5,1,Independence Day,588.8,3,0
2023-07-09,Bananas,California,605.31,22.4,6.2,1,Independence Day,713.62,3,1
2023-07-09,Bananas,Florida,770.46,22.1,40.9,1,Independence Day,903.06,3,1
2023-07-09,Eggs,California,1014.93,14.2,14.9,1,Independence Day,988.29,2,0
2023-07-09,Eggs,Florida,1000.04,22.8,11.9,1,Independence Day,919.11,2,1
2023-07-09,Corn,California,457.7,20.1,0.7,1,Independence Day,350.92,3,1
2023-07-09,Corn,Florida,685.78,22.3,20.9,1,Independence Day,918.29,3,1
2023-07-09,Coconuts,California,272.41,19.0,10.8,1,Independence Day,272.79,3,1
2023-07-09,Coconuts,Florida,398.99,20.7,7.6,1,Independence Day,404.77,2,0
2023-07-16,Tomatoes,California,443.85,16.8,8.8,0,None,392.45,2,0
2023-07-16,Tomatoes,Florida,375.96,23.0,37.5,0,None,203.48,4,1
2023-07-16,Avocados,California,418.13,22.0,1.6,0,None,365.75,1,0
2023-07-16,Avocados,Florida,242.64,20.6,24.4,0,None,353.17,3,1
2023-07-16,Bananas,California,554.23,18.8,16.9,0,None,545.39,3,0
2023-07-16,Bananas,Florida,554.17,19.5,20.8,0,None,416.17,4,0
2023-07-16,Eggs,California,664.76,19.3,13.5,0,None,489.06,3,1
2023-07-16,Eggs,Florida,678.55,18.0,12.4,0,None,958.59,2,1
2023-07-16,Corn,California,387.63,20.8,7.1,0,None,500.11,1,1
2023-07-16,Corn,Florida,528.2,21.6,4.5,0,None,387.03,4,1
2023-07-16,Coconuts,California,229.53,14.3,4.4,0,None,123.47,3,0
2023-07-16,Coconuts,Florida,284.77,20.9,3.5,0,None,352.97,2,1
2023-07-23,Tomatoes,California,571.58,19.1,9.2,0,None,815.89,2,1
2023-07-23,Tomatoes,Florida,313.44,18.3,21.6,0,None,245.95,3,0
2023-07-23,Avocados,California,390.98,17.9,9.1,0,None,234.73,3,0
2023-07-23,Avocados,Florida,342.09,26.1,15.8,0,None,296.34,3,0
2023-07-23,Bananas,California,477.28,18.9,13.0,0,None,540.75,2,1
2023-07-23,Bananas,Florida,550.32,24.3,26.5,0,None,709.13,3,1
2023-07-23,Eggs,California,656.43,17.4,22.3,0,None,686.2,2,0
2023-07-23,Eggs,Florida,683.76,29.2,21.0,0,None,685.56,2,0
2023-07-23,Corn,California,314.03,23.1,5.8,0,None,413.82,2,1
2023-07-23,Corn,Florida,582.64,23.3,18.1,0,None,619.29,2,1
2023-07-23,Coconuts,California,203.97,17.8,14.5,0,None,118.76,3,1
2023-07-23,Coconuts,Florida,345.56,17.3,23.0,0,None,338.57,3,1
2023-07-30,Tomatoes,California,550.31,19.0,16.9,0,None,332.15,1,1
2023-07-30,Tomatoes,Florida,411.91,25.9,29.5,0,None,366.05,3,1
2023-07-30,Avocados,California,457.83,14.5,15.3,0,None,674.32,2,0
2023-07-30,Avocados,Florida,298.07,27.0,11.3,0,None,290.91,2,1
2023-07-30,Bananas,California,448.78,19.9,10.6,0,None,354.42,2,1
2023-07-30,Bananas,Florida,643.08,21.7,20.6,0,None,658.51,2,1
2023-07-30,Eggs,California,717.47,18.3,22.4,0,None,961.81,1,1
2023-07-30,Eggs,Florida,628.57,20.6,38.2,0,None,499.49,4,1
2023-07-30,Corn,California,311.5,15.4,17.5,0,None,232.0,2,1
2023-07-30,Corn,Florida,526.17,22.6,34.4,0,None,337.36,4,1
2023-07-30,Coconuts,California,166.91,16.5,6.7,0,None,171.69,1,1
2023-07-30,Coconuts,Florida,314.72,26.1,25.6,0,None,225.09,3,0
2023-08-06,Tomatoes,California,553.05,15.3,5.2,0,None,560.17,3,1
2023-08-06,Tomatoes,Florida,307.66,22.2,11.5,0,None,254.43,2,0
2023-08-06,Avocados,California,341.28,13.7,18.4,0,None,247.05,3,1
2023-08-06,Avocados,Florida,277.06,21.2,32.1,0,None,252.89,3,0
2023-08-06,Bananas,California,633.82,15.8,18.4,0,None,569.27,1,1
2023-08-06,Bananas,Florida,595.61,16.2,13.9,0,None,351.6,2,1
2023-08-06,Eggs,California,666.05,18.4,7.3,0,None,771.8,1,0
2023-08-06,Eggs,Florida,617.91,19.3,16.8,0,None,577.98,4,1
2023-08-06,Corn,California,424.81,18.7,8.0,0,None,577.02,3,0
2023-08-06,Corn,Florida,476.41,21.2,19.3,0,None,260.4,2,1
2023-08-06,Coconuts,California,100.0,19.9,7.4,0,None,84.34,3,1
2023-08-06,Coconuts,Florida,258.88,23.9,19.2,0,None,362.68,3,0
2023-08-13,Tomatoes,California,436.8,14.9,17.5,0,None,222.71,1,1
2023-08-13,Tomatoes,Florida,387.13,19.9,13.4,0,None,280.65,4,1
2023-08-13,Avocados,California,397.69,20.5,5.8,0,None,540.74,3,1
2023-08-13,Avocados,Florida,236.88,23.0,12.7,0,None,131.87,2,1
2023-08-13,Bananas,California,505.71,17.9,16.1,0,None,463.91,3,0
2023-08-13,Bananas,Florida,552.35,23.1,26.3,0,None,572.55,4,1
2023-08-13,Eggs,California,650.0,18.8,11.1,0,None,462.92,2,1
2023-08-13,Eggs,Florida,683.63,17.3,13.2,0,None,762.09,4,1
2023-08-13,Corn,California,391.81,13.7,13.2,0,None,422.81,3,0
2023-08-13,Corn,Florida,426.49,19.6,9.9,0,None,368.5,2,1
2023-08-13,Coconuts,California,197.08,19.2,15.8,0,None,274.78,1,0
2023-08-13,Coconuts,Florida,217.61,22.0,34.1,0,None,192.01,4,1
2023-08-20,Tomatoes,California,560.91,11.1,10.6,0,None,775.2,2,0
2023-08-20,Tomatoes,Florida,379.87,26.6,13.7,0,None,288.34,3,0
2023-08-20,Avocados,California,333.31,14.4,16.0,0,None,371.36,3,0
2023-08-20,Avocados,Florida,261.45,20.4,23.5,0,None,222.98,3,0
2023-08-20,Bananas,California,485.56,13.7,16.5,0,None,392.61,2,1
2023-08-20,Bananas,Florida,523.85,20.0,18.6,0,None,686.82,2,0
2023-08-20,Eggs,California,636.45,17.8,9.8,0,None,435.57,2,1
2023-08-20,Eggs,Florida,679.16,20.5,22.2,0,None,590.11,4,1
2023-08-20,Corn,California,420.96,17.7,14.5,0,None,331.38,2,1
2023-08-20,Corn,Florida,393.88,20.3,27.0,0,None,336.03,2,1
2023-08-20,Coconuts,California,121.45,18.5,18.8,0,None,144.99,2,1
2023-08-20,Coconuts,Florida,260.82,21.6,40.5,0,None,386.25,4,1
2023-08-27,Tomatoes,California,458.73,17.7,6.2,0,None,325.67,3,1
2023-08-27,Tomatoes,Florida,428.76,13.3,21.8,0,None,476.49,2,1
2023-08-27,Avocados,California,239.88,20.2,19.1,0,None,328.09,1,1
2023-08-27,Avocados,Florida,246.51,23.4,14.1,0,None,202.47,2,1
2023-08-27,Bananas,California,484.84,10.4,9.7,0,None,368.73,1,1
2023-08-27,Bananas,Florida,584.96,19.9,1.7,0,None,641.9,2,1
2023-08-27,Eggs,California,618.63,17.5,19.4,0,None,410.86,2,1
2023-08-27,Eggs,Florida,645.64,20.1,4.0,0,None,527.84,4,0
2023-08-27,Corn,California,366.71,14.0,19.3,0,None,231.28,1,1
2023-08-27,Corn,Florida,396.54,17.2,31.8,0,None,205.63,2,1
2023-08-27,Coconuts,California,186.68,14.5,9.7,0,None,238.28,2,0
2023-08-27,Coconuts,Florida,195.4,17.4,9.9,0,None,147.75,2,0
2023-09-03,Tomatoes,California,463.19,16.1,9.7,0,None,430.65,2,1
2023-09-03,Tomatoes,Florida,378.85,17.8,22.0,0,None,498.81,3,1
2023-09-03,Avocados,California,332.84,19.1,12.3,0,None,287.37,1,1
2023-09-03,Avocados,Florida,215.71,14.5,37.2,0,None,274.37,3,1
2023-09-03,Bananas,California,477.77,19.8,9.9,0,None,302.11,3,0
2023-09-03,Bananas,Florida,525.16,13.4,24.3,0,None,591.26,2,1
2023-09-03,Eggs,California,672.14,17.0,15.7,0,None,743.46,2,1
2023-09-03,Eggs,Florida,610.42,21.5,16.6,0,None,569.18,4,0
2023-09-03,Corn,California,199.39,16.9,15.3,0,None,216.38,2,0
2023-09-03,Corn,Florida,373.38,19.0,5.7,0,None,389.72,3,0
2023-09-03,Coconuts,California,138.45,13.2,3.8,0,None,98.38,3,1
2023-09-03,Coconuts,Florida,275.69,20.2,22.2,0,None,363.7,3,1
2023-09-10,Tomatoes,California,423.3,12.6,14.3,0,None,436.59,1,1
2023-09-10,Tomatoes,Florida,391.53,19.0,21.4,0,None,318.08,4,1
2023-09-10,Avocados,California,340.68,18.7,7.6,0,None,331.76,1,0
2023-09-10,Avocados,Florida,288.97,16.9,30.3,0,None,401.7,3,1
2023-09-10,Bananas,California,415.15,15.5,15.8,0,None,400.67,2,1
2023-09-10,Bananas,Florida,463.42,17.9,31.4,0,None,618.42,3,0
2023-09-10,Eggs,California,586.96,12.8,6.4,0,None,862.39,2,0
2023-09-10,Eggs,Florida,662.63,20.4,22.6,0,None,769.76,4,0
2023-09-10,Corn,California,265.44,18.5,8.3,0,None,277.89,1,0
2023-09-10,Corn,Florida,346.58,19.4,35.0,0,None,416.72,3,0
2023-09-10,Coconuts,California,100.0,20.2,16.9,0,None,142.62,2,1
2023-09-10,Coconuts,Florida,228.22,21.0,13.3,0,None,264.17,3,1
2023-09-17,Tomatoes,California,307.61,10.0,13.1,0,None,370.45,2,0
2023-09-17,Tomatoes,Florida,351.12,14.8,30.2,0,None,316.09,4,1
2023-09-17,Avocados,California,319.19,17.5,20.5,0,None,430.66,1,0
2023-09-17,Avocados,Florida,273.1,22.0,22.7,0,None,327.36,4,0
2023-09-17,Bananas,California,490.98,15.6,16.8,0,None,354.66,3,0
2023-09-17,Bananas,Florida,671.76,22.7,28.1,0,None,790.03,2,1
2023-09-17,Eggs,California,614.7,14.1,11.1,0,None,836.39,2,1
2023-09-17,Eggs,Florida,529.72,19.6,31.5,0,None,769.7,3,1
2023-09-17,Corn,California,249.06,15.8,14.2,0,None,147.8,3,1
2023-09-17,Corn,Florida,419.42,24.9,18.9,0,None,544.73,3,1
2023-09-17,Coconuts,California,135.15,14.7,16.8,0,None,161.59,3,1
2023-09-17,Coconuts,Florida,256.26,19.9,31.6,0,None,207.87,2,1
2023-09-24,Tomatoes,California,302.24,14.1,20.5,0,None,449.8,2,1
2023-09-24,Tomatoes,Florida,328.86,15.4,20.1,0,None,286.86,2,0
2023-09-24,Avocados,California,297.41,10.0,6.3,0,None,419.83,3,0
2023-09-24,Avocados,Florida,212.23,24.2,22.3,0,None,108.93,4,1
2023-09-24,Bananas,California,444.26,14.3,22.4,0,None,541.31,1,0
2023-09-24,Bananas,Florida,386.07,14.8,46.0,0,None,442.7,2,0
2023-09-24,Eggs,California,583.89,20.2,15.9,0,None,851.31,2,0
2023-09-24,Eggs,Florida,546.55,21.9,21.2,0,None,692.28,2,0
2023-09-24,Corn,California,222.54,10.0,13.9,0,None,311.07,3,1
2023-09-24,Corn,Florida,350.09,19.8,20.4,0,None,374.43,2,0
2023-09-24,Coconuts,California,142.16,14.6,14.3,0,None,162.96,3,1
2023-09-24,Coconuts,Florida,208.71,22.4,30.1,0,None,187.66,3,1
2023-10-01,Tomatoes,California,396.91,14.2,14.2,0,None,375.87,2,0
2023-10-01,Tomatoes,Florida,317.19,22.0,17.9,0,None,165.01,2,1
2023-10-01,Avocados,California,319.08,13.9,7.0,0,None,292.17,3,1
2023-10-01,Avocados,Florida,248.71,22.6,26.7,0,None,127.31,3,1
2023-10-01,Bananas,California,377.51,15.2,14.6,0,None,221.21,3,1
2023-10-01,Bananas,Florida,374.45,18.1,13.8,0,None,397.55,3,1
2023-10-01,Eggs,California,590.24,15.2,13.7,0,None,722.34,1,1
2023-10-01,Eggs,Florida,583.29,14.1,36.6,0,None,481.7,4,1
2023-10-01,Corn,California,193.23,17.8,21.2,0,None,126.27,1,1
2023-10-01,Corn,Florida,404.18,20.9,11.9,0,None,500.98,2,1
2023-10-01,Coconuts,California,165.09,10.3,16.9,0,None,233.67,3,1
2023-10-01,Coconuts,Florida,190.75,18.5,33.3,0,None,106.23,2,1
2023-10-08,Tomatoes,California,323.35,16.1,10.4,0,None,321.27,3,1
2023-10-08,Tomatoes,Florida,268.27,20.9,26.3,0,None,205.78,4,1
2023-10-08,Avocados,California,315.21,11.2,16.0,0,None,167.41,1,1
2023-10-08,Avocados,Florida,239.3,19.7,35.5,0,None,186.52,4,1
2023-10-08,Bananas,California,304.47,18.0,9.3,0,None,248.86,1,1
2023-10-08,Bananas,Florida,493.45,23.0,21.1,0,None,519.98,4,0
2023-10-08,Eggs,California,576.34,17.7,20.4,0,None,518.61,2,1
2023-10-08,Eggs,Florida,558.42,22.7,9.5,0,None,523.98,4,1
2023-10-08,Corn,California,208.65,11.9,19.3,0,None,215.51,1,1
2023-10-08,Corn,Florida,330.45,17.1,26.5,0,None,211.09,2,1
2023-10-08,Coconuts,California,121.83,12.6,16.4,0,None,88.0,2,0
2023-10-08,Coconuts,Florida,201.07,17.8,5.4,0,None,242.72,3,0
